AnimalID,UFID_Corrected,YEAR,hcw,Marbling,WBSF,CG,Ranch,LOT,RanchLOT,PC1,PC2
70020,N70020,2017,799,410,4.081026,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,-0.0140948,-0.00280561
70021,N70021,2017,846,510,4.771976,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,-0.0113095,0.0727058
70022,N70022,2017,881,410,4.324453,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,-0.00798762,0.0348891
70023,N70023,2017,849,410,5.139774,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,-0.00784336,0.0103508
70024,N70024,2017,917,550,5.217373,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,-0.0102919,0.0357086
70025,N70025,2017,922,430,4.315949,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,0.00219085,-0.0398971
70026,N70026,2017,815,420,4.763472,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,-0.00895822,0.0199438
70027,N70027,2017,-999,560,4.179885,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,-0.00288364,0.0463329
70028,N70028,2017,812,390,5.355563,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,-0.00109441,0.0377313
70029,N70029,2017,966,420,3.980041,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,-0.00283222,0.0270521
70030,N70030,2017,820,490,5.558596,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,-0.00761995,-0.0284582
70031,N70031,2017,830,440,4.159688,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,-0.0114466,0.0596778
70032,N70032,2017,757,490,4.904851,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,-0.00408831,0.041279
70033,N70033,2017,716,370,4.534927,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,-0.00149948,-0.0221969
70034,N70034,2017,838,610,4.7167,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,-0.0107657,0.0566301
70035,N70035,2017,729,420,5.693597,-999,Ranch6,_7206FF33,Ranch6_7206FF33,0.000444904,0.0160867
70036,N70036,2017,951,420,6.899039,-999,STOFI-Miccos,_7166F5,STOFI-Miccos_7166F5,0.0184074,-0.0372826
70037,N70037,2017,862,440,4.717763,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,-0.00499288,-0.0254794
70038,N70038,2017,878,420,4.389296,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,-0.00303799,0.0414438
70039,N70039,2017,936,380,5.744621,-999,STOFI-Miccos,_7166F5,STOFI-Miccos_7166F5,0.0093612,-0.0234181
70040,N70040,2017,905,370,5.189735,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,-0.010735,0.00463106
70041,N70041,2017,764,390,9.297167,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,-0.00841664,-0.0381476
70042,N70042,2017,902,410,6.892661,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,0.00394307,-0.00795124
70043,N70043,2017,880,370,7.836605,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,0.000163634,0.0279731
70044,N70044,2017,910,490,5.518202,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,-0.0092751,0.0256676
70045,N70045,2017,784,380,6.873527,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,-0.0109332,0.023049
70046,N70046,2017,738,410,5.134459,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,0.000381194,0.020357
70047,N70047,2017,774,410,7.221128,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,0.00215563,0.0289035
70048,N70048,2017,836,440,5.881748,-999,STOFI-Miccos,_7206FF33,STOFI-Miccos_7206FF33,0.431656,-0.000302832
70049,N70049,2017,768,520,4.415871,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,-0.00928573,0.0476575
70050,N70050,2017,778,390,4.828315,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,-0.00897129,0.0601623
70051,N70051,2017,842,490,4.194767,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,0.00109544,0.0306625
70052,N70052,2017,817,390,5.766944,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,-0.00357516,0.00462549
70053,N70053,2017,891,410,5.444855,-999,Ranch6,_7206FF33,Ranch6_7206FF33,-0.00764679,0.0815155
70054,N70054,2017,751,430,5.819031,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,-0.0066605,0.0152852
70055,N70055,2017,873,380,5.868992,-999,-999,_7206FF33,0_7206FF33,-999,-999
70056,N70056,2017,800,420,4.362721,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,0.00117714,0.0440981
70057,N70057,2017,775,430,4.777291,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,0.00785608,0.022303
70058,N70058,2017,902,420,4.915481,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,-0.00343162,-0.0254205
70059,N70059,2017,756,430,4.455202,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,-0.0102446,0.0333503
70060,N70060,2017,812,460,4.756031,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,-0.0132454,-0.00970397
70061,N70061,2017,917,720,4.996269,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,-0.00353174,0.0251319
70062,N70062,2017,805,390,6.033757,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,0.00519232,0.00403242
70063,N70063,2017,798,380,5.350248,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,-0.00620702,0.0113875
70064,N70064,2017,780,360,6.298444,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,-0.00185541,-0.0274256
70065,N70065,2017,894,520,4.19583,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,-0.00021614,-0.0256478
70066,N70066,2017,980,480,4.488155,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,-0.01207,0.0445671
70067,N70067,2017,792,470,4.343587,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,-0.00176237,0.0344926
70068,N70068,2017,748,370,4.417997,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,-0.0014098,0.00592223
70069,N70069,2017,876,490,6.743841,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,-0.0117144,0.026099
70070,N70070,2017,773,420,5.64151,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,0.000631161,0.00518773
70071,N70071,2017,-999,380,4.293626,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,0.00256385,0.0298074
70072,N70072,2017,833,460,5.794582,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,-0.00265609,0.017944
70073,N70073,2017,754,410,5.762692,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,-0.00937235,0.037938
70074,N70074,2017,843,410,5.219499,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,-0.000981596,-0.00560606
80001,N80001,2017,684,330,6.016749,-999,STOFI-Miccos,_7166F5,STOFI-Miccos_7166F5,0.0297039,-0.0666558
80002,N80002,2017,821,470,4.830441,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,0.000753818,0.0500394
80003,N80003,2017,774,360,5.795645,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,0.0118873,-0.0610982
80004,N80004,2017,743,490,4.823,-999,STOFI-Miccos,_7166F5,STOFI-Miccos_7166F5,0.00884983,0.0105059
80005,N80005,2017,825,410,3.485746,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,0.0165242,-0.0363193
80006,N80006,2017,810,390,3.858859,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,-0.00343497,0.0170062
80007,N80007,2017,736,510,5.26946,-999,STOFI-Miccos,_7007F5,STOFI-Miccos_7007F5,0.00710546,0.0208146
80008,N80008,2017,873,390,4.177759,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,-0.00476882,-0.0117346
80009,N80009,2017,880,530,5.168475,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,0.000620168,0.00845833
80010,N80010,2017,851,410,4.635912,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,-0.0108643,0.0281318
80011,N80011,2017,887,380,4.082089,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,0.00291011,-0.0108172
80012,N80012,2017,827,390,4.885717,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,-0.00373059,0.00647929
80013,N80013,2017,737,430,5.108947,-999,STOFI-Miccos,_7166F5,STOFI-Miccos_7166F5,0.0084111,-0.0223153
80014,N80014,2017,855,470,4.06827,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,-0.00721909,0.000850365
80015,N80015,2017,904,490,4.324453,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,0.0065617,-0.0232799
80016,N80016,2017,858,610,4.473273,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,-0.00568761,0.037275
80017,N80017,2017,912,490,5.023907,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,0.0180624,-0.00956427
80018,N80018,2017,1114,420,5.826472,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,-0.000856932,-0.0282899
80019,N80019,2017,1075,520,5.942339,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,-0.00833687,-0.0289334
80020,N80020,2017,910,420,6.099663,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,-0.008962,0.0524295
80021,N80021,2017,832,390,4.749653,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,0.0036926,-0.0146308
80022,N80022,2017,832,490,6.34309,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,-0.00546402,0.000797794
80023,N80023,2017,912,410,5.140837,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,0.650402,0.0342526
80024,N80024,2017,890,390,4.433942,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,0.00841715,0.00527416
80025,N80025,2017,897,410,7.109513,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,0.00574407,0.0336545
80026,N80026,2017,772,510,6.369665,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,-0.0101248,0.0410652
80027,N80027,2017,872,420,5.130207,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,-0.00464251,-0.0282412
80028,N80028,2017,872,420,4.837882,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,-0.000304895,0.0167972
80029,N80029,2017,716,430,5.991237,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,-0.00177325,0.0200398
80030,N80030,2017,770,460,5.3545,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,-0.0061792,0.0232087
80031,N80031,2017,737,470,5.611746,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,-0.000972619,0.0173549
80032,N80032,2017,845,380,5.284342,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,-0.00818428,-0.0256211
80033,N80033,2017,832,390,5.022844,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,0.00349674,-0.00587927
80034,N80034,2017,-999,480,4.984576,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,-0.00380749,0.0246839
80035,N80035,2017,742,410,4.235161,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,0.00657969,0.0103067
80036,N80036,2017,783,520,5.816905,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,-0.0128291,0.0475763
80037,N80037,2017,931,520,4.720952,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,-0.00572082,-0.0149249
80038,N80038,2017,872,510,4.501974,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,-0.00696747,-0.00325827
80039,N80039,2017,920,810,4.183074,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,-0.0116572,-0.0180268
80040,N80040,2017,886,510,6.216593,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,-0.00470913,0.0317605
80041,N80041,2017,786,470,4.80174,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,-0.0109323,0.02189
80042,N80042,2017,783,610,4.005553,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,-0.00414169,0.000899862
80043,N80043,2017,790,390,4.883591,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,-0.00165432,0.0223832
80044,N80044,2017,895,510,4.869772,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,0.0190391,0.00987045
80045,N80045,2017,910,520,4.489218,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,-0.00581383,0.0143377
80046,N80046,2017,817,660,5.84348,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,-0.00888122,0.032417
80047,N80047,2017,711,430,4.735834,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,0.0109134,0.00411495
80048,N80048,2017,854,430,4.479651,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,0.00291312,0.0377125
80049,N80049,2017,940,370,5.976355,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,-0.00784488,0.00474098
80050,N80050,2017,755,580,3.967285,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,-0.00244167,0.0304478
80051,N80051,2017,786,540,4.507289,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,-0.0121772,0.0308266
80052,N80052,2017,774,420,5.203554,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,-0.00161307,0.0166078
80053,N80053,2017,661,430,5.561785,-999,Ranch6,_7206FF33,Ranch6_7206FF33,0.0128654,-0.0220121
80054,N80054,2017,824,420,4.88678,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,-0.00419419,0.0214036
80055,N80055,2017,1083,550,4.530675,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,-0.0152576,-0.041447
80056,N80056,2017,763,430,5.91789,-999,STOFI-Miccos,_7007F5,STOFI-Miccos_7007F5,0.0133962,-0.0459947
80057,N80057,2017,767,420,4.575321,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,-0.00524325,0.039893
80058,N80058,2017,752,460,6.883094,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,-0.000472975,0.0375696
80059,N80059,2017,772,380,5.437414,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,-0.0085391,-0.0164665
80060,N80060,2017,818,420,4.022561,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,-0.00635502,0.0426233
80061,N80061,2017,753,410,5.909386,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,0.00427674,0.0336044
80062,N80062,2017,810,440,4.31276,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,-0.00158879,0.0271906
80063,N80063,2017,709,520,4.317012,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,-0.0151528,0.0328842
80064,N80064,2017,873,520,4.188389,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,-0.0100649,0.0550388
80065,N80065,2017,770,420,4.95056,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,-0.00745112,0.00821885
80066,N80066,2017,865,490,4.91867,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,-0.0080299,0.0351487
80067,N80067,2017,874,520,4.235161,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,-0.0108259,0.0300723
80068,N80068,2017,921,550,5.989111,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,-0.00879436,-0.000291437
80069,N80069,2017,739,570,4.278744,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,-0.00164144,0.0374174
80070,N80070,2017,840,430,4.364847,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,-0.00932236,0.00117146
80071,N80071,2017,901,420,5.554344,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,-0.00849385,-0.00525373
80072,N80072,2017,911,530,4.543431,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,0.00335704,0.0278113
80073,N80073,2017,680,420,7.830227,-999,STOFI-Miccos,_7007F5,STOFI-Miccos_7007F5,0.0111605,-0.0316251
80074,N80074,2017,812,410,4.47221,29,STOFI-Bright,_7206F33,STOFI-Bright_7206F33,0.000785149,0.0289757
80075,N80075,2017,896,430,3.549526,29,STOFI-Bright,_7206F33,STOFI-Bright_7206F33,-0.00856542,0.0415779
80076,N80076,2017,861,450,4.077837,29,STOFI-Bright,_7206F33,STOFI-Bright_7206F33,0.00428336,-0.0253983
80077,N80077,2017,789,430,4.309571,29,STOFI-Bright,_7206F33,STOFI-Bright_7206F33,-0.00663058,0.0377239
80078,N80078,2017,869,390,6.410059,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,-0.00082011,-0.000973228
80079,N80079,2017,956,480,4.878276,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,-0.000126183,0.00473225
80080,N80080,2017,867,540,4.237287,29,STOFI-Bright,_7206F33,STOFI-Bright_7206F33,0.0104913,0.0238234
80081,N80081,2017,709,470,5.043041,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,-0.0130312,0.0462486
80082,N80082,2017,867,390,5.16316,29,STOFI-Bright,_7206F33,STOFI-Bright_7206F33,-0.00305542,0.00958374
80083,N80083,2017,762,390,4.860205,-999,Ranch6,_7206F33,Ranch6_7206F33,-0.000594351,0.0296314
80084,N80084,2017,775,510,5.493753,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,-0.00824854,0.0467446
80085,N80085,2017,806,430,5.994426,29,STOFI-Bright,_7206F33,STOFI-Bright_7206F33,-0.0100471,0.0461994
80086,N80086,2017,748,410,4.445635,29,STOFI-Bright,_7206F33,STOFI-Bright_7206F33,0.000585115,-0.0364293
80087,N80087,2017,861,380,4.193704,29,STOFI-Bright,_7206F33,STOFI-Bright_7206F33,-0.00286064,0.0182573
80088,N80088,2017,764,520,4.708196,29,STOFI-Bright,_7206F33,STOFI-Bright_7206F33,-0.0040778,0.0316054
80089,N80089,2017,733,430,7.787707,-999,STOFI-Miccos,_7007F5,STOFI-Miccos_7007F5,0.0113968,-0.00125521
80090,N80090,2017,910,460,4.87615,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,-0.00364678,0.0182957
80091,N80091,2017,813,450,4.90804,29,STOFI-Bright,_7206F33,STOFI-Bright_7206F33,-0.00813265,0.0585502
80092,N80092,2017,810,430,3.995986,29,STOFI-Bright,_7206F33,STOFI-Bright_7206F33,-0.011314,-0.00266078
80093,N80093,2017,934,420,4.538116,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,-0.0152791,0.0327253
80094,N80094,2017,832,390,4.156499,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,-0.00418896,0.0222952
80095,N80095,2017,849,460,5.411902,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,0.000552627,0.0217387
80096,N80096,2017,748,390,6.153876,29,STOFI-Bright,_7206F33,STOFI-Bright_7206F33,-0.00397414,0.0372477
80097,N80097,2017,834,420,4.825126,29,STOFI-Bright,_7206F33,STOFI-Bright_7206F33,-0.00606433,0.016656
80098,N80098,2017,892,470,4.33402,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,0.0129975,-0.0293508
80099,N80099,2017,825,410,5.623439,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,-0.00120157,-0.00766591
80100,N80100,2017,823,520,4.528549,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,-0.00805387,0.0397211
80101,N80101,2017,903,470,5.748873,29,STOFI-Bright,_7206F33,STOFI-Bright_7206F33,-0.00243796,0.0233458
80102,N80102,2017,828,490,4.700755,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,0.000517568,-0.0312832
80103,N80103,2017,780,370,4.641227,-999,Ranch6,_7206F33,Ranch6_7206F33,-0.00657775,-0.0333058
80104,N80104,2017,938,530,5.070679,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,-0.00662328,0.051031
80105,N80105,2017,900,510,4.465832,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,-0.0051292,-0.0234456
80106,N80106,2017,875,420,4.554061,29,STOFI-Bright,_7206F33,STOFI-Bright_7206F33,-0.00183635,-0.00745907
80107,N80107,2017,920,530,5.146152,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,-0.00668018,-0.0223203
80108,N80108,2017,976,410,4.476462,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,-0.00872353,-0.00609037
80109,N80109,2017,911,430,4.260673,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,-0.00670739,0.051008
80110,N80110,2017,924,490,4.685873,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,-0.00722317,0.0341044
80111,N80111,2017,738,430,5.515013,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,-0.00723141,0.0279132
90001,N90001,2017,785,430,6.094348,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,-0.00013006,0.00560569
90002,N90002,2017,654,450,4.171381,31,STOFI-Miccos,_7067,STOFI-Miccos_7067,0.004767,0.0071161
90004,N90004,2017,800,520,3.854607,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,0.0131763,-0.0185128
90005,N90005,2017,850,540,5.318358,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,-0.00385312,-0.00527163
90006,N90006,2017,875,390,4.455202,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,-0.00851629,0.0116286
90007,N90007,2017,806,510,-999,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,-999,-999
90008,N90008,2017,830,490,4.537053,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,0.0142406,0.00830351
90009,N90009,2017,750,430,6.315452,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,0.0131409,-0.00780725
90010,N90010,2017,953,420,4.347839,31,STOFI-Miccos,_7067,STOFI-Miccos_7067,0.000943187,0.0302113
90011,N90011,2017,825,420,6.314389,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,0.00946234,-0.0180497
90012,N90012,2017,881,430,6.10923,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,-0.00621463,0.0541135
90013,N90013,2017,753,480,-999,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,-999,-999
90014,N90014,2017,763,480,5.326862,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,-0.00877333,0.0306299
90015,N90015,2017,735,510,-999,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,-999,-999
90016,N90016,2017,831,420,4.403115,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,-0.00885868,0.0243893
90017,N90017,2017,763,430,4.707133,31,STOFI-Miccos,_7067,STOFI-Miccos_7067,0.00288379,0.0347445
90018,N90018,2017,944,370,4.949497,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,-0.00306497,0.0140268
90019,N90019,2017,830,370,5.688282,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,0.00119381,0.0151753
90020,N90020,2017,842,590,-999,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,-999,-999
90021,N90021,2017,809,410,5.520328,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,-0.0110551,-0.00643258
90022,N90022,2017,878,420,4.391422,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,-0.00913313,0.0533073
90023,N90023,2017,800,510,4.250043,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,-0.00444233,0.0117543
90024,N90024,2017,700,520,4.488155,31,STOFI-Miccos,_7067,STOFI-Miccos_7067,-0.00442099,0.0395892
90025,N90025,2017,637,370,6.54506,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,-0.012547,0.0408575
90026,N90026,2017,887,380,5.281153,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,-0.00265777,-0.0365582
90027,N90027,2017,803,490,4.47221,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,-4.94186E-05,0.0264682
90028,N90028,2017,814,380,4.765598,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,-0.003965,0.0217478
90029,N90029,2017,849,520,-999,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,-999,-999
90030,N90030,2017,695,510,5.994426,31,STOFI-Miccos,_7067,STOFI-Miccos_7067,-0.00634609,0.0297528
90031,N90031,-999,-999,-999,4.741149,-999,-999,-999,-999,-999,-999
90032,N90032,-999,-999,-999,6.154939,-999,-999,-999,-999,-999,-999
90033,N90033,2017,-999,410,5.274775,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,0.00430185,0.0401592
90034,N90034,2017,-999,490,5.374697,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,-0.00997443,0.0431808
90035,N90035,2017,-999,430,4.964379,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,0.00205347,0.0148888
90036,N90036,2017,821,410,6.033757,31,STOFI-Miccos,_7067,STOFI-Miccos_7067,-0.00231822,-0.0234539
90037,N90037,2017,706,410,5.133396,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,-0.0058668,0.0363613
90038,N90038,2017,963,510,5.000521,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,-0.00172813,0.0380446
90039,N90039,2017,767,550,6.605651,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,-0.00472975,0.021768
90040,N90040,2017,793,510,-999,31,STOFI-Miccos,_7067,STOFI-Miccos_7067,-999,-999
90041,N90041,2017,732,420,5.057923,31,STOFI-Miccos,_7067,STOFI-Miccos_7067,0.00751621,0.0137636
90042,N90042,2017,742,470,4.229846,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,-0.00474156,0.0332428
90043,N90043,2017,738,380,7.614438,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,-0.00921661,0.0395944
90044,N90044,2017,738,480,4.65292,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,-0.00353251,0.0268337
90045,N90045,2017,887,430,4.028939,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,-0.00280214,0.0176048
90046,N90046,2017,825,440,4.606148,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,-0.00792401,0.00945956
90047,N90047,2017,739,420,6.516359,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,-0.000844912,0.0135609
90048,N90048,-999,-999,-999,3.935395,-999,-999,-999,-999,-999,-999
90049,N90049,2017,766,520,4.423312,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,-0.00360373,0.0310477
90050,N90050,2017,957,390,7.721801,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,0.00317333,0.0172871
90051,N90051,2017,-999,450,4.887843,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,-0.00787638,0.0525711
90052,N90052,2017,839,410,6.363287,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,0.0058174,0.00828142
90053,N90053,2017,768,430,5.310917,31,STOFI-Miccos,_7067,STOFI-Miccos_7067,-0.00764604,0.0249913
90054,N90054,2017,852,410,6.031631,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,-0.00440831,-0.00107997
90055,N90055,2017,799,430,5.21631,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,-0.00336332,0.030464
90056,N90056,2017,883,370,5.289657,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,0.00678932,-0.0317591
